delivery_id,match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder,extras_type
7170,36,2,Gujarat Titans,Delhi Capitals,8,1,Batsman_114,Batsman_80,Bowler_63,4,0,4,,,,
7171,36,2,Gujarat Titans,Delhi Capitals,8,2,Batsman_75,Batsman_132,Bowler_60,3,0,3,,,,
7172,36,2,Gujarat Titans,Delhi Capitals,8,3,Batsman_4,Batsman_131,Bowler_29,0,0,0,,,,
7173,36,2,Gujarat Titans,Delhi Capitals,8,4,Batsman_89,Batsman_109,Bowler_16,2,0,2,,,,
7174,36,2,Gujarat Titans,Delhi Capitals,8,5,Batsman_140,Batsman_19,Bowler_18,1,0,1,,,,
7175,36,2,Gujarat Titans,Delhi Capitals,8,6,Batsman_147,Batsman_146,Bowler_21,3,0,3,,,,
7176,36,2,Gujarat Titans,Delhi Capitals,9,1,Batsman_129,Batsman_109,Bowler_90,3,0,3,,,,
7177,36,2,Gujarat Titans,Delhi Capitals,9,2,Batsman_138,Batsman_109,Bowler_48,4,0,4,,,,
7178,36,2,Gujarat Titans,Delhi Capitals,9,3,Batsman_119,Batsman_126,Bowler_56,1,0,1,,,,
7179,36,2,Gujarat Titans,Delhi Capitals,9,4,Batsman_5,Batsman_11,Bowler_60,0,0,0,,,,
7180,36,2,Gujarat Titans,Delhi Capitals,9,5,Batsman_64,Batsman_122,Bowler_31,4,0,4,,,,
7181,36,2,Gujarat Titans,Delhi Capitals,9,6,Batsman_73,Batsman_24,Bowler_86,3,0,3,,,,
7182,36,2,Gujarat Titans,Delhi Capitals,10,1,Batsman_87,Batsman_115,Bowler_7,1,0,1,,,,
7183,36,2,Gujarat Titans,Delhi Capitals,10,2,Batsman_67,Batsman_104,Bowler_1,3,0,3,,,,
7184,36,2,Gujarat Titans,Delhi Capitals,10,3,Batsman_54,Batsman_35,Bowler_9,0,4,4,,,,legbyes
7185,36,2,Gujarat Titans,Delhi Capitals,10,4,Batsman_131,Batsman_135,Bowler_2,6,0,6,,,,
7186,36,2,Gujarat Titans,Delhi Capitals,10,5,Batsman_89,Batsman_86,Bowler_100,3,0,3,,,,
7187,36,2,Gujarat Titans,Delhi Capitals,10,6,Batsman_15,Batsman_132,Bowler_67,1,0,1,,,,
7188,36,2,Gujarat Titans,Delhi Capitals,11,1,Batsman_150,Batsman_18,Bowler_89,2,0,2,Batsman_150,caught,Batsman_49,
7189,36,2,Gujarat Titans,Delhi Capitals,11,2,Batsman_22,Batsman_89,Bowler_95,0,0,0,,,,
7190,36,2,Gujarat Titans,Delhi Capitals,11,3,Batsman_126,Batsman_80,Bowler_59,0,0,0,,,,
7191,36,2,Gujarat Titans,Delhi Capitals,11,4,Batsman_102,Batsman_125,Bowler_16,0,0,0,,,,
7192,36,2,Gujarat Titans,Delhi Capitals,11,5,Batsman_136,Batsman_81,Bowler_75,1,0,1,,,,
7193,36,2,Gujarat Titans,Delhi Capitals,11,6,Batsman_13,Batsman_65,Bowler_14,1,0,1,,,,
7194,36,2,Gujarat Titans,Delhi Capitals,12,1,Batsman_101,Batsman_117,Bowler_23,0,0,0,,,,
7195,36,2,Gujarat Titans,Delhi Capitals,12,2,Batsman_127,Batsman_15,Bowler_11,4,0,4,,,,
7196,36,2,Gujarat Titans,Delhi Capitals,12,3,Batsman_102,Batsman_109,Bowler_58,0,0,0,,,,
7197,36,2,Gujarat Titans,Delhi Capitals,12,4,Batsman_31,Batsman_119,Bowler_15,0,0,0,,,,
7198,36,2,Gujarat Titans,Delhi Capitals,12,5,Batsman_41,Batsman_12,Bowler_61,4,0,4,,,,
7199,36,2,Gujarat Titans,Delhi Capitals,12,6,Batsman_6,Batsman_39,Bowler_23,0,0,0,,,,
7200,36,2,Gujarat Titans,Delhi Capitals,13,1,Batsman_9,Batsman_81,Bowler_5,0,0,0,,,,
7201,36,2,Gujarat Titans,Delhi Capitals,13,2,Batsman_24,Batsman_122,Bowler_31,0,0,0,,,,
7202,36,2,Gujarat Titans,Delhi Capitals,13,3,Batsman_23,Batsman_72,Bowler_53,4,0,4,,,,
7203,36,2,Gujarat Titans,Delhi Capitals,13,4,Batsman_47,Batsman_64,Bowler_27,6,0,6,,,,
7204,36,2,Gujarat Titans,Delhi Capitals,13,5,Batsman_78,Batsman_23,Bowler_45,2,0,2,Batsman_78,caught,Batsman_98,
7205,36,2,Gujarat Titans,Delhi Capitals,13,6,Batsman_132,Batsman_106,Bowler_92,0,0,0,Batsman_132,run out,Batsman_76,
7206,36,2,Gujarat Titans,Delhi Capitals,14,1,Batsman_84,Batsman_46,Bowler_41,4,4,8,,,,wides
7207,36,2,Gujarat Titans,Delhi Capitals,14,2,Batsman_119,Batsman_6,Bowler_51,2,0,2,,,,
7208,36,2,Gujarat Titans,Delhi Capitals,14,3,Batsman_123,Batsman_125,Bowler_65,2,0,2,,,,
7209,36,2,Gujarat Titans,Delhi Capitals,14,4,Batsman_88,Batsman_39,Bowler_36,6,0,6,,,,
7210,36,2,Gujarat Titans,Delhi Capitals,14,5,Batsman_150,Batsman_17,Bowler_88,4,0,4,,,,
7211,36,2,Gujarat Titans,Delhi Capitals,14,6,Batsman_68,Batsman_51,Bowler_45,3,1,4,,,,legbyes
7212,36,2,Gujarat Titans,Delhi Capitals,15,1,Batsman_54,Batsman_40,Bowler_77,3,0,3,,,,
7213,36,2,Gujarat Titans,Delhi Capitals,15,2,Batsman_53,Batsman_38,Bowler_59,0,2,2,,,,wides
7214,36,2,Gujarat Titans,Delhi Capitals,15,3,Batsman_72,Batsman_61,Bowler_67,0,0,0,Batsman_72,stumped,Batsman_144,
7215,36,2,Gujarat Titans,Delhi Capitals,15,4,Batsman_41,Batsman_5,Bowler_47,0,0,0,,,,
7216,36,2,Gujarat Titans,Delhi Capitals,15,5,Batsman_62,Batsman_146,Bowler_87,3,0,3,,,,
7217,36,2,Gujarat Titans,Delhi Capitals,15,6,Batsman_101,Batsman_33,Bowler_41,2,0,2,,,,
7218,36,2,Gujarat Titans,Delhi Capitals,16,1,Batsman_126,Batsman_31,Bowler_15,6,0,6,,,,
7219,36,2,Gujarat Titans,Delhi Capitals,16,2,Batsman_147,Batsman_28,Bowler_18,1,0,1,,,,
7220,36,2,Gujarat Titans,Delhi Capitals,18,1,Batsman_62,Batsman_137,Bowler_15,1,0,1,,,,
7221,36,2,Gujarat Titans,Delhi Capitals,18,2,Batsman_69,Batsman_94,Bowler_15,1,0,1,,,,
7222,36,2,Gujarat Titans,Delhi Capitals,18,3,Batsman_147,Batsman_112,Bowler_2,1,0,1,,,,
7223,36,2,Gujarat Titans,Delhi Capitals,18,4,Batsman_39,Batsman_61,Bowler_30,6,0,6,,,,
7224,36,2,Gujarat Titans,Delhi Capitals,18,5,Batsman_54,Batsman_93,Bowler_27,0,0,0,,,,
7225,36,2,Gujarat Titans,Delhi Capitals,18,6,Batsman_140,Batsman_118,Bowler_93,0,0,0,,,,
7226,36,2,Gujarat Titans,Delhi Capitals,19,1,Batsman_6,Batsman_70,Bowler_92,6,0,6,,,,
7227,36,2,Gujarat Titans,Delhi Capitals,19,2,Batsman_69,Batsman_115,Bowler_86,1,0,1,,,,
7228,36,2,Gujarat Titans,Delhi Capitals,19,3,Batsman_138,Batsman_45,Bowler_10,1,0,1,,,,
7229,36,2,Gujarat Titans,Delhi Capitals,19,4,Batsman_25,Batsman_103,Bowler_25,1,0,1,Batsman_25,stumped,Batsman_111,
7230,36,2,Gujarat Titans,Delhi Capitals,19,5,Batsman_73,Batsman_113,Bowler_30,0,0,0,,,,
7231,36,2,Gujarat Titans,Delhi Capitals,19,6,Batsman_36,Batsman_65,Bowler_21,4,0,4,,,,
7232,36,2,Gujarat Titans,Delhi Capitals,20,1,Batsman_55,Batsman_101,Bowler_66,3,0,3,,,,
7233,36,2,Gujarat Titans,Delhi Capitals,20,2,Batsman_35,Batsman_134,Bowler_100,1,0,1,,,,
7234,36,2,Gujarat Titans,Delhi Capitals,20,3,Batsman_2,Batsman_72,Bowler_34,1,0,1,,,,
7235,36,2,Gujarat Titans,Delhi Capitals,20,4,Batsman_70,Batsman_69,Bowler_10,0,0,0,,,,
7236,36,2,Gujarat Titans,Delhi Capitals,20,5,Batsman_99,Batsman_83,Bowler_24,3,0,3,,,,
7237,36,2,Gujarat Titans,Delhi Capitals,20,6,Batsman_69,Batsman_77,Bowler_35,2,0,2,,,,
7238,37,1,Punjab Kings,Royal Challengers Bangalore,1,1,Batsman_148,Batsman_95,Bowler_41,4,0,4,,,,
7239,37,1,Punjab Kings,Royal Challengers Bangalore,1,2,Batsman_124,Batsman_82,Bowler_34,1,0,1,,,,
7240,37,1,Punjab Kings,Royal Challengers Bangalore,1,3,Batsman_116,Batsman_8,Bowler_55,1,0,1,,,,
7241,37,1,Punjab Kings,Royal Challengers Bangalore,1,4,Batsman_110,Batsman_45,Bowler_24,0,0,0,,,,
7242,37,1,Punjab Kings,Royal Challengers Bangalore,1,5,Batsman_32,Batsman_67,Bowler_79,4,0,4,,,,
7243,37,1,Punjab Kings,Royal Challengers Bangalore,1,6,Batsman_65,Batsman_150,Bowler_17,1,0,1,,,,
7244,37,1,Punjab Kings,Royal Challengers Bangalore,2,1,Batsman_61,Batsman_2,Bowler_42,3,0,3,,,,
7245,37,1,Punjab Kings,Royal Challengers Bangalore,2,2,Batsman_144,Batsman_13,Bowler_66,0,0,0,,,,
7246,37,1,Punjab Kings,Royal Challengers Bangalore,2,3,Batsman_129,Batsman_132,Bowler_24,0,3,3,,,,byes
7247,37,1,Punjab Kings,Royal Challengers Bangalore,2,4,Batsman_71,Batsman_37,Bowler_26,2,0,2,,,,
7248,37,1,Punjab Kings,Royal Challengers Bangalore,2,5,Batsman_13,Batsman_41,Bowler_63,4,0,4,,,,
7249,37,1,Punjab Kings,Royal Challengers Bangalore,2,6,Batsman_3,Batsman_43,Bowler_41,0,2,2,,,,byes
7250,37,1,Punjab Kings,Royal Challengers Bangalore,3,1,Batsman_35,Batsman_93,Bowler_60,2,0,2,,,,
7251,37,1,Punjab Kings,Royal Challengers Bangalore,3,2,Batsman_64,Batsman_86,Bowler_79,2,0,2,,,,
7252,37,1,Punjab Kings,Royal Challengers Bangalore,3,3,Batsman_111,Batsman_9,Bowler_30,0,0,0,Batsman_111,bowled,,
7253,37,1,Punjab Kings,Royal Challengers Bangalore,3,4,Batsman_120,Batsman_122,Bowler_83,0,0,0,,,,
7254,37,1,Punjab Kings,Royal Challengers Bangalore,3,5,Batsman_28,Batsman_89,Bowler_7,4,0,4,,,,
7255,37,1,Punjab Kings,Royal Challengers Bangalore,3,6,Batsman_130,Batsman_131,Bowler_72,3,0,3,,,,
7256,37,1,Punjab Kings,Royal Challengers Bangalore,4,1,Batsman_13,Batsman_139,Bowler_42,0,0,0,,,,
7257,37,1,Punjab Kings,Royal Challengers Bangalore,4,2,Batsman_131,Batsman_107,Bowler_50,6,3,9,,,,noballs
7258,37,1,Punjab Kings,Royal Challengers Bangalore,4,3,Batsman_27,Batsman_114,Bowler_15,1,0,1,Batsman_27,run out,Batsman_76,
7259,37,1,Punjab Kings,Royal Challengers Bangalore,4,4,Batsman_129,Batsman_126,Bowler_32,1,0,1,,,,
7260,37,1,Punjab Kings,Royal Challengers Bangalore,4,5,Batsman_6,Batsman_28,Bowler_19,0,0,0,,,,
7261,37,1,Punjab Kings,Royal Challengers Bangalore,4,6,Batsman_53,Batsman_69,Bowler_98,0,0,0,,,,
7262,37,1,Punjab Kings,Royal Challengers Bangalore,5,1,Batsman_114,Batsman_139,Bowler_85,1,0,1,,,,
7263,37,1,Punjab Kings,Royal Challengers Bangalore,5,2,Batsman_48,Batsman_146,Bowler_89,3,0,3,,,,
7264,37,1,Punjab Kings,Royal Challengers Bangalore,5,3,Batsman_83,Batsman_125,Bowler_11,3,0,3,,,,
7265,37,1,Punjab Kings,Royal Challengers Bangalore,5,4,Batsman_14,Batsman_12,Bowler_60,6,0,6,,,,
7266,37,1,Punjab Kings,Royal Challengers Bangalore,5,5,Batsman_13,Batsman_60,Bowler_47,0,0,0,,,,
7267,37,1,Punjab Kings,Royal Challengers Bangalore,5,6,Batsman_39,Batsman_30,Bowler_81,6,0,6,,,,
7268,37,1,Punjab Kings,Royal Challengers Bangalore,6,1,Batsman_23,Batsman_96,Bowler_42,1,0,1,,,,
7269,37,1,Punjab Kings,Royal Challengers Bangalore,6,2,Batsman_108,Batsman_64,Bowler_15,6,0,6,,,,
7270,37,1,Punjab Kings,Royal Challengers Bangalore,6,3,Batsman_15,Batsman_97,Bowler_15,0,0,0,,,,
7271,37,1,Punjab Kings,Royal Challengers Bangalore,6,4,Batsman_29,Batsman_134,Bowler_98,1,0,1,,,,
7272,37,1,Punjab Kings,Royal Challengers Bangalore,6,5,Batsman_30,Batsman_38,Bowler_93,3,0,3,,,,
7273,37,1,Punjab Kings,Royal Challengers Bangalore,6,6,Batsman_53,Batsman_60,Bowler_51,2,0,2,,,,
7274,37,1,Punjab Kings,Royal Challengers Bangalore,7,1,Batsman_23,Batsman_56,Bowler_58,4,1,5,,,,wides
7275,37,1,Punjab Kings,Royal Challengers Bangalore,7,2,Batsman_30,Batsman_28,Bowler_1,4,0,4,,,,
7276,37,1,Punjab Kings,Royal Challengers Bangalore,7,3,Batsman_70,Batsman_61,Bowler_21,1,0,1,,,,
7277,37,1,Punjab Kings,Royal Challengers Bangalore,7,4,Batsman_81,Batsman_21,Bowler_86,1,0,1,,,,
7278,37,1,Punjab Kings,Royal Challengers Bangalore,7,5,Batsman_125,Batsman_129,Bowler_84,2,0,2,Batsman_125,run out,Batsman_29,
7279,37,1,Punjab Kings,Royal Challengers Bangalore,7,6,Batsman_62,Batsman_103,Bowler_75,2,0,2,,,,
7280,37,1,Punjab Kings,Royal Challengers Bangalore,8,1,Batsman_70,Batsman_94,Bowler_78,3,0,3,,,,
7281,37,1,Punjab Kings,Royal Challengers Bangalore,9,1,Batsman_70,Batsman_13,Bowler_68,0,0,0,Batsman_70,bowled,,
7282,37,1,Punjab Kings,Royal Challengers Bangalore,9,2,Batsman_84,Batsman_103,Bowler_79,1,0,1,,,,
7283,37,1,Punjab Kings,Royal Challengers Bangalore,9,3,Batsman_49,Batsman_22,Bowler_51,1,0,1,,,,
7284,37,1,Punjab Kings,Royal Challengers Bangalore,9,4,Batsman_74,Batsman_5,Bowler_98,4,0,4,,,,
7285,37,1,Punjab Kings,Royal Challengers Bangalore,9,5,Batsman_1,Batsman_87,Bowler_73,4,0,4,,,,
7286,37,1,Punjab Kings,Royal Challengers Bangalore,9,6,Batsman_6,Batsman_133,Bowler_15,0,0,0,Batsman_6,bowled,,
7287,37,1,Punjab Kings,Royal Challengers Bangalore,10,1,Batsman_97,Batsman_95,Bowler_13,0,0,0,,,,
7288,37,1,Punjab Kings,Royal Challengers Bangalore,10,2,Batsman_7,Batsman_139,Bowler_49,0,0,0,,,,
7289,37,1,Punjab Kings,Royal Challengers Bangalore,10,3,Batsman_92,Batsman_137,Bowler_26,2,0,2,,,,
7290,37,1,Punjab Kings,Royal Challengers Bangalore,10,4,Batsman_112,Batsman_99,Bowler_94,3,0,3,,,,
7291,37,1,Punjab Kings,Royal Challengers Bangalore,10,5,Batsman_119,Batsman_131,Bowler_14,3,0,3,,,,
7292,37,1,Punjab Kings,Royal Challengers Bangalore,10,6,Batsman_32,Batsman_2,Bowler_61,2,0,2,,,,
7293,37,1,Punjab Kings,Royal Challengers Bangalore,11,1,Batsman_62,Batsman_46,Bowler_8,0,0,0,,,,
7294,37,1,Punjab Kings,Royal Challengers Bangalore,11,2,Batsman_126,Batsman_135,Bowler_16,1,0,1,,,,
7295,37,1,Punjab Kings,Royal Challengers Bangalore,11,3,Batsman_84,Batsman_86,Bowler_68,1,0,1,,,,
7296,37,1,Punjab Kings,Royal Challengers Bangalore,11,4,Batsman_30,Batsman_43,Bowler_95,1,0,1,,,,
7297,37,1,Punjab Kings,Royal Challengers Bangalore,11,5,Batsman_140,Batsman_8,Bowler_58,6,0,6,,,,
7298,37,1,Punjab Kings,Royal Challengers Bangalore,11,6,Batsman_120,Batsman_112,Bowler_90,3,2,5,,,,legbyes
7299,37,1,Punjab Kings,Royal Challengers Bangalore,12,1,Batsman_114,Batsman_106,Bowler_41,1,0,1,,,,
7300,37,1,Punjab Kings,Royal Challengers Bangalore,12,2,Batsman_140,Batsman_78,Bowler_57,2,0,2,,,,
7301,37,1,Punjab Kings,Royal Challengers Bangalore,12,3,Batsman_17,Batsman_66,Bowler_74,4,0,4,,,,
7302,37,1,Punjab Kings,Royal Challengers Bangalore,12,4,Batsman_68,Batsman_8,Bowler_89,4,0,4,,,,
7303,37,1,Punjab Kings,Royal Challengers Bangalore,12,5,Batsman_77,Batsman_80,Bowler_74,1,0,1,,,,
7304,37,1,Punjab Kings,Royal Challengers Bangalore,12,6,Batsman_29,Batsman_108,Bowler_45,0,0,0,,,,
7305,37,1,Punjab Kings,Royal Challengers Bangalore,13,1,Batsman_56,Batsman_150,Bowler_87,0,0,0,,,,
7306,37,1,Punjab Kings,Royal Challengers Bangalore,13,2,Batsman_92,Batsman_39,Bowler_33,2,0,2,,,,
7307,37,1,Punjab Kings,Royal Challengers Bangalore,13,3,Batsman_83,Batsman_124,Bowler_76,2,1,3,,,,legbyes
7308,37,1,Punjab Kings,Royal Challengers Bangalore,13,4,Batsman_95,Batsman_15,Bowler_61,1,0,1,,,,
7309,37,1,Punjab Kings,Royal Challengers Bangalore,14,1,Batsman_108,Batsman_131,Bowler_7,4,0,4,,,,
7310,37,1,Punjab Kings,Royal Challengers Bangalore,14,2,Batsman_108,Batsman_107,Bowler_22,0,0,0,,,,
7311,37,1,Punjab Kings,Royal Challengers Bangalore,14,3,Batsman_108,Batsman_1,Bowler_11,1,0,1,,,,
7312,37,1,Punjab Kings,Royal Challengers Bangalore,14,4,Batsman_88,Batsman_86,Bowler_65,0,0,0,,,,
7313,37,1,Punjab Kings,Royal Challengers Bangalore,14,5,Batsman_26,Batsman_49,Bowler_43,2,0,2,,,,
7314,37,1,Punjab Kings,Royal Challengers Bangalore,14,6,Batsman_2,Batsman_22,Bowler_86,6,0,6,,,,
7315,37,1,Punjab Kings,Royal Challengers Bangalore,15,1,Batsman_34,Batsman_15,Bowler_7,0,0,0,,,,
7316,37,1,Punjab Kings,Royal Challengers Bangalore,16,1,Batsman_103,Batsman_121,Bowler_94,0,0,0,,,,
7317,37,1,Punjab Kings,Royal Challengers Bangalore,16,2,Batsman_96,Batsman_57,Bowler_30,0,3,3,,,,noballs
7318,37,1,Punjab Kings,Royal Challengers Bangalore,16,3,Batsman_107,Batsman_46,Bowler_95,2,0,2,,,,
7319,37,1,Punjab Kings,Royal Challengers Bangalore,16,4,Batsman_131,Batsman_67,Bowler_70,6,0,6,,,,
7320,37,1,Punjab Kings,Royal Challengers Bangalore,16,5,Batsman_39,Batsman_29,Bowler_45,0,0,0,,,,
7321,37,1,Punjab Kings,Royal Challengers Bangalore,16,6,Batsman_94,Batsman_134,Bowler_60,3,0,3,,,,
7322,37,1,Punjab Kings,Royal Challengers Bangalore,17,1,Batsman_13,Batsman_54,Bowler_17,0,0,0,,,,
7323,37,1,Punjab Kings,Royal Challengers Bangalore,17,2,Batsman_132,Batsman_12,Bowler_60,0,0,0,,,,
7324,37,1,Punjab Kings,Royal Challengers Bangalore,17,3,Batsman_86,Batsman_87,Bowler_63,0,0,0,,,,
7325,37,1,Punjab Kings,Royal Challengers Bangalore,17,4,Batsman_95,Batsman_26,Bowler_23,0,0,0,,,,
7326,37,1,Punjab Kings,Royal Challengers Bangalore,17,5,Batsman_75,Batsman_4,Bowler_84,0,0,0,Batsman_75,lbw,,
7327,37,1,Punjab Kings,Royal Challengers Bangalore,17,6,Batsman_88,Batsman_94,Bowler_61,4,0,4,,,,
7328,37,1,Punjab Kings,Royal Challengers Bangalore,18,1,Batsman_97,Batsman_39,Bowler_45,0,0,0,,,,
7329,37,1,Punjab Kings,Royal Challengers Bangalore,18,2,Batsman_35,Batsman_12,Bowler_30,0,0,0,,,,
7330,37,1,Punjab Kings,Royal Challengers Bangalore,18,3,Batsman_32,Batsman_114,Bowler_44,1,0,1,,,,
7331,37,1,Punjab Kings,Royal Challengers Bangalore,18,4,Batsman_45,Batsman_54,Bowler_1,0,0,0,,,,
7332,37,1,Punjab Kings,Royal Challengers Bangalore,18,5,Batsman_60,Batsman_116,Bowler_12,1,0,1,,,,
7333,37,1,Punjab Kings,Royal Challengers Bangalore,18,6,Batsman_50,Batsman_92,Bowler_11,4,0,4,,,,
7334,37,1,Punjab Kings,Royal Challengers Bangalore,19,1,Batsman_17,Batsman_17,Bowler_9,0,0,0,,,,
7335,37,1,Punjab Kings,Royal Challengers Bangalore,19,2,Batsman_3,Batsman_149,Bowler_28,3,0,3,,,,
7336,37,1,Punjab Kings,Royal Challengers Bangalore,19,3,Batsman_33,Batsman_13,Bowler_82,6,0,6,,,,
7337,37,1,Punjab Kings,Royal Challengers Bangalore,19,4,Batsman_128,Batsman_63,Bowler_10,0,1,1,,,,wides
7338,37,1,Punjab Kings,Royal Challengers Bangalore,19,5,Batsman_101,Batsman_10,Bowler_7,4,0,4,,,,
7339,37,1,Punjab Kings,Royal Challengers Bangalore,19,6,Batsman_88,Batsman_100,Bowler_54,1,0,1,,,,
7340,37,2,Royal Challengers Bangalore,Punjab Kings,1,1,Batsman_92,Batsman_54,Bowler_61,2,0,2,,,,
7341,37,2,Royal Challengers Bangalore,Punjab Kings,1,2,Batsman_136,Batsman_59,Bowler_74,4,0,4,Batsman_136,lbw,,
7342,37,2,Royal Challengers Bangalore,Punjab Kings,1,3,Batsman_47,Batsman_79,Bowler_35,1,0,1,,,,
7343,37,2,Royal Challengers Bangalore,Punjab Kings,1,4,Batsman_105,Batsman_112,Bowler_46,1,0,1,,,,
7344,37,2,Royal Challengers Bangalore,Punjab Kings,1,5,Batsman_91,Batsman_43,Bowler_71,2,0,2,,,,
7345,37,2,Royal Challengers Bangalore,Punjab Kings,1,6,Batsman_76,Batsman_88,Bowler_88,0,0,0,,,,
7346,37,2,Royal Challengers Bangalore,Punjab Kings,2,1,Batsman_17,Batsman_20,Bowler_52,0,0,0,,,,
7347,37,2,Royal Challengers Bangalore,Punjab Kings,2,2,Batsman_31,Batsman_143,Bowler_21,0,0,0,,,,
7348,37,2,Royal Challengers Bangalore,Punjab Kings,2,3,Batsman_147,Batsman_75,Bowler_36,1,0,1,,,,
7349,37,2,Royal Challengers Bangalore,Punjab Kings,2,4,Batsman_135,Batsman_91,Bowler_86,1,0,1,,,,
7350,37,2,Royal Challengers Bangalore,Punjab Kings,2,5,Batsman_85,Batsman_21,Bowler_90,0,0,0,,,,
7351,37,2,Royal Challengers Bangalore,Punjab Kings,2,6,Batsman_24,Batsman_66,Bowler_17,1,2,3,,,,wides
7352,37,2,Royal Challengers Bangalore,Punjab Kings,3,1,Batsman_70,Batsman_60,Bowler_69,0,0,0,,,,
7353,37,2,Royal Challengers Bangalore,Punjab Kings,3,2,Batsman_34,Batsman_55,Bowler_94,2,0,2,,,,
7354,37,2,Royal Challengers Bangalore,Punjab Kings,3,3,Batsman_38,Batsman_86,Bowler_93,2,0,2,,,,
7355,37,2,Royal Challengers Bangalore,Punjab Kings,3,4,Batsman_3,Batsman_106,Bowler_60,1,0,1,,,,
7356,37,2,Royal Challengers Bangalore,Punjab Kings,3,5,Batsman_118,Batsman_144,Bowler_4,0,0,0,,,,
7357,37,2,Royal Challengers Bangalore,Punjab Kings,3,6,Batsman_144,Batsman_102,Bowler_21,0,0,0,,,,
7358,37,2,Royal Challengers Bangalore,Punjab Kings,4,1,Batsman_145,Batsman_30,Bowler_77,0,0,0,,,,
7359,37,2,Royal Challengers Bangalore,Punjab Kings,4,2,Batsman_141,Batsman_41,Bowler_67,6,0,6,,,,
7360,37,2,Royal Challengers Bangalore,Punjab Kings,4,3,Batsman_54,Batsman_83,Bowler_2,1,0,1,,,,
7361,37,2,Royal Challengers Bangalore,Punjab Kings,4,4,Batsman_83,Batsman_87,Bowler_2,1,0,1,,,,
7362,37,2,Royal Challengers Bangalore,Punjab Kings,4,5,Batsman_23,Batsman_68,Bowler_54,0,0,0,,,,
7363,37,2,Royal Challengers Bangalore,Punjab Kings,4,6,Batsman_105,Batsman_42,Bowler_10,1,0,1,,,,
7364,37,2,Royal Challengers Bangalore,Punjab Kings,5,1,Batsman_119,Batsman_46,Bowler_40,0,0,0,,,,
7365,37,2,Royal Challengers Bangalore,Punjab Kings,5,2,Batsman_69,Batsman_93,Bowler_53,4,0,4,,,,
7366,37,2,Royal Challengers Bangalore,Punjab Kings,5,3,Batsman_69,Batsman_116,Bowler_44,0,3,3,,,,legbyes
7367,37,2,Royal Challengers Bangalore,Punjab Kings,5,4,Batsman_140,Batsman_67,Bowler_42,0,0,0,Batsman_140,caught,Batsman_37,
7368,37,2,Royal Challengers Bangalore,Punjab Kings,5,5,Batsman_134,Batsman_129,Bowler_39,2,0,2,,,,
7369,37,2,Royal Challengers Bangalore,Punjab Kings,5,6,Batsman_92,Batsman_63,Bowler_8,2,0,2,,,,
7370,37,2,Royal Challengers Bangalore,Punjab Kings,7,1,Batsman_39,Batsman_48,Bowler_20,3,0,3,,,,
7371,37,2,Royal Challengers Bangalore,Punjab Kings,7,2,Batsman_18,Batsman_128,Bowler_55,1,0,1,,,,
7372,37,2,Royal Challengers Bangalore,Punjab Kings,7,3,Batsman_104,Batsman_136,Bowler_26,2,0,2,,,,
7373,37,2,Royal Challengers Bangalore,Punjab Kings,7,4,Batsman_115,Batsman_75,Bowler_8,2,4,6,,,,wides
7374,37,2,Royal Challengers Bangalore,Punjab Kings,7,5,Batsman_76,Batsman_149,Bowler_85,1,0,1,,,,
7375,37,2,Royal Challengers Bangalore,Punjab Kings,7,6,Batsman_5,Batsman_30,Bowler_19,0,0,0,,,,
7376,37,2,Royal Challengers Bangalore,Punjab Kings,8,1,Batsman_42,Batsman_87,Bowler_29,0,0,0,,,,
7377,37,2,Royal Challengers Bangalore,Punjab Kings,8,2,Batsman_110,Batsman_149,Bowler_29,1,0,1,,,,
7378,37,2,Royal Challengers Bangalore,Punjab Kings,8,3,Batsman_77,Batsman_75,Bowler_3,0,0,0,,,,
7379,37,2,Royal Challengers Bangalore,Punjab Kings,8,4,Batsman_19,Batsman_67,Bowler_43,6,0,6,,,,
7380,37,2,Royal Challengers Bangalore,Punjab Kings,9,1,Batsman_96,Batsman_82,Bowler_30,0,0,0,,,,
7381,37,2,Royal Challengers Bangalore,Punjab Kings,9,2,Batsman_142,Batsman_84,Bowler_46,0,0,0,,,,
7382,37,2,Royal Challengers Bangalore,Punjab Kings,9,3,Batsman_95,Batsman_4,Bowler_46,6,0,6,,,,
7383,37,2,Royal Challengers Bangalore,Punjab Kings,9,4,Batsman_41,Batsman_39,Bowler_72,1,0,1,,,,
7384,37,2,Royal Challengers Bangalore,Punjab Kings,9,5,Batsman_149,Batsman_39,Bowler_94,4,0,4,,,,
7385,37,2,Royal Challengers Bangalore,Punjab Kings,9,6,Batsman_105,Batsman_100,Bowler_65,2,4,6,,,,wides
7386,37,2,Royal Challengers Bangalore,Punjab Kings,10,1,Batsman_47,Batsman_136,Bowler_45,0,0,0,,,,
7387,37,2,Royal Challengers Bangalore,Punjab Kings,10,2,Batsman_55,Batsman_109,Bowler_14,6,0,6,,,,
7388,37,2,Royal Challengers Bangalore,Punjab Kings,10,3,Batsman_60,Batsman_114,Bowler_3,1,0,1,,,,
7389,37,2,Royal Challengers Bangalore,Punjab Kings,10,4,Batsman_8,Batsman_12,Bowler_85,4,0,4,,,,
